elapsed_s,total_sent_bytes,total_recv_bytes,delta_sent_bps,delta_recv_bps,delta_total_bps,delta_sent_gbps,delta_recv_gbps,delta_total_gbps,uploaded_bytes,uploaded_gbps_from_callback
1227.186347,119144932709,1467245766072,13730262.747,98387779.263,112118042.010,0.013730263,0.098387779,0.112118042,4205239006,0.009447727
1227.436655,119147780352,1467248824119,91012533.019,97737182.491,188749715.509,0.091012533,0.097737182,0.188749716,4205239006,0.000000000
1227.687015,119150639831,1467251886434,91371461.075,97852859.148,189224320.223,0.091371461,0.097852859,0.189224320,4205239006,0.000000000
1227.937387,119153362204,1467254946024,86986774.563,97761719.494,184748494.056,0.086986775,0.097761719,0.184748494,4205242470,0.000110684
1228.187711,119153485760,1467258022977,3948674.202,98335045.907,102283720.109,0.003948674,0.098335046,0.102283720,4205305331,0.002008948
1228.438035,119153604162,1467261102109,3783956.541,98404601.894,102188558.435,0.003783957,0.098404602,0.102188558,4205305331,0.000000000
1228.688354,119153846582,1467264184281,7747534.808,98503567.583,106251102.391,0.007747535,0.098503568,0.106251102,4208451059,0.100534763
1228.938679,119155731708,1467267257373,60245740.248,98211314.464,158457054.712,0.060245740,0.098211314,0.158457055,4208451059,0.000000000
1229.189011,119157672186,1467270328891,62013125.384,98158510.869,160171636.253,0.062013125,0.098158511,0.160171636,4210548211,0.067020059
1229.439512,119159682200,1467273394749,64191738.691,97911136.737,162102875.428,0.064191739,0.097911137,0.162102875,4212645363,0.066974575
1229.689854,119161707486,1467276459021,64720544.139,97922639.681,162643183.820,0.064720544,0.097922640,0.162643184,4214124021,0.047252364
1229.940216,119163198583,1467279525241,47646089.213,97977121.318,145623210.530,0.047646089,0.097977121,0.145623211,4214124021,0.000000000
1230.190595,119163268819,1467282597999,2244154.610,98179623.434,100423778.044,0.002244155,0.098179623,0.100423778,4214124021,0.000000000
1230.440926,119163341683,1467285676541,2328559.687,98382861.173,100711420.861,0.002328560,0.098382861,0.100711421,4214124021,0.000000000
1230.691239,119163481840,1467288752303,4479430.803,98301640.639,102781071.442,0.004479431,0.098301641,0.102781071,4214124021,0.000000000
1230.941570,119163684582,1467291832659,6479160.745,98440982.502,104920143.246,0.006479161,0.098440983,0.104920143,4214124021,0.000000000
1231.191933,119163852019,1467294909632,5350219.270,98320444.330,103670663.600,0.005350219,0.098320444,0.103670664,4214186882,0.002008637
1231.442231,119163930844,1467297990566,2519394.353,98472410.025,100991804.377,0.002519394,0.098472410,0.100991804,4214186882,0.000000000
1231.692569,119166530814,1467301065480,83086694.153,98264379.614,181351073.767,0.083086694,0.098264380,0.181351074,4217332610,0.100527368
1231.942931,119169575640,1467304122254,97293312.333,97675094.575,194968406.908,0.097293312,0.097675095,0.194968407,4219429762,0.067011667
1232.193258,119172630570,1467307179494,97630167.140,97703990.661,195334157.801,0.097630167,0.097703991,0.195334158,4220478338,0.033510637
1232.443592,119175672372,1467310235298,97207920.969,97655387.737,194863308.706,0.097207921,0.097655388,0.194863309,4222575490,0.067019413
1232.693919,119178154720,1467313303960,79331395.926,98068941.215,177400337.141,0.079331396,0.098068941,0.177400337,4223624066,0.033510611
1232.944248,119180959735,1467316366668,89642425.578,97877756.076,187520181.654,0.089642426,0.097877756,0.187520182,4224623835,0.031950531
1233.194585,119183810197,1467319418033,91091954.885,97512193.784,188604148.669,0.091091955,0.097512194,0.188604149,4224623835,0.000000000
1233.444910,119185502923,1467322482989,54096914.664,97951271.015,152048185.679,0.054096915,0.097951271,0.152048186,4224623835,0.000000000
1233.695265,119185602171,1467325564175,3171428.208,98458006.163,101629434.371,0.003171428,0.098458006,0.101629434,4224623835,0.000000000
1233.945606,119185735849,1467328644265,4271875.621,98428771.977,102700647.598,0.004271876,0.098428772,0.102700648,4224623835,0.000000000
1234.195951,119185809830,1467331723024,2364131.333,98384593.607,100748724.940,0.002364131,0.098384594,0.100748725,4224686696,0.002008781
1234.446285,119185884082,1467334804150,2372892.866,98464444.112,100837336.978,0.002372893,0.098464444,0.100837337,4224686696,0.000000000
1234.696616,119188287662,1467337885933,76812887.086,98486694.682,175299581.768,0.076812887,0.098486695,0.175299582,4227832424,0.100530230
1234.946964,119190852648,1467340947929,81965341.816,97847531.635,179812873.451,0.081965342,0.097847532,0.179812873,4229929576,0.067015485
1235.197319,119193283452,1467344015857,77675556.718,98034648.359,175710205.077,0.077675557,0.098034648,0.175710205,4232026728,0.067013815
1235.447646,119195557346,1467347086131,72669486.843,98120332.806,170789819.649,0.072669487,0.098120333,0.170789820,4234123880,0.067021136
1235.697993,119197786970,1467350156171,71249188.410,98105267.249,169354455.659,0.071249188,0.098105267,0.169354456,4236221032,0.067015953
1235.948320,119200014940,1467353225119,71201770.524,98077860.674,169279631.198,0.071201771,0.098077861,0.169279631,4237931664,0.054668612
1236.198641,119200150183,1467356295773,4322232.426,98135062.712,102457295.137,0.004322232,0.098135063,0.102457295,4237931664,0.000000000
1236.448957,119200222482,1467359372712,2310640.299,98337449.336,100648089.634,0.002310640,0.098337449,0.100648090,4237931664,0.000000000
1236.699291,119200294298,1467362451294,2295049.422,98383338.521,100678387.943,0.002295049,0.098383339,0.100678388,4237931664,0.000000000
1236.949625,119200478533,1467365533170,5887666.512,98488659.156,104376325.668,0.005887667,0.098488659,0.104376326,4237931664,0.000000000
1237.199952,119200551114,1467368610434,2319551.347,98343531.437,100663082.783,0.002319551,0.098343531,0.100663083,4238040644,0.003482794
1237.450293,119200734914,1467371691577,5873601.259,98462488.602,104336089.861,0.005873601,0.098462489,0.104336090,4238040644,0.000000000
1237.700625,119200808742,1467374770619,2359358.026,98398472.851,100757830.877,0.002359358,0.098398473,0.100757831,4238150283,0.003503788
1237.950980,119200884365,1467377851170,2416504.235,98437836.888,100854341.124,0.002416504,0.098437837,0.100854341,4238150283,0.000000000
1238.201316,119200954601,1467380931172,2244534.950,98427759.767,100672294.717,0.002244535,0.098427760,0.100672295,4238151833,0.000049533
1238.451639,119201151528,1467384009367,6293548.620,98375387.293,104668935.913,0.006293549,0.098375387,0.104668936,4238151833,0.000000000
1238.702017,119201225123,1467387090314,2351484.339,98441451.473,100792935.813,0.002351484,0.098441451,0.100792936,4238273091,0.003874398
1238.952341,119201303618,1467390170415,2508584.500,98435487.937,100944072.437,0.002508584,0.098435488,0.100944072,4238273091,0.000000000
1239.202674,119201375919,1467393249162,2310553.741,98388824.496,100699378.238,0.002310554,0.098388824,0.100699378,4238276403,0.000105843
1239.453021,119201483842,1467396328730,3448746.257,98409501.346,101858247.604,0.003448746,0.098409501,0.101858248,4238276403,0.000000000
1239.703353,119201559397,1467399408901,2414559.945,98435014.498,100849574.443,0.002414560,0.098435014,0.100849574,4238309935,0.001071604
1239.953698,119203875685,1467402491814,74019065.250,98517256.277,172536321.527,0.074019065,0.098517256,0.172536322,4241455663,0.100524566
1240.204029,119206793008,1467405555311,93230899.032,97902282.158,191133181.190,0.093230899,0.097902282,0.191133181,4243208427,0.056014286
1240.454374,119206863231,1467408617816,2244040.911,97865179.648,100109220.559,0.002244041,0.097865180,0.100109221,4243208427,0.000000000
1240.704725,119206969806,1467411699382,3405607.316,98471533.801,101877141.117,0.003405607,0.098471534,0.101877141,4243208427,0.000000000
1240.955064,119207039489,1467414778937,2226836.721,98412326.660,100639163.381,0.002226837,0.098412327,0.100639163,4243241959,0.001071571
1241.205408,119207616807,1467417857984,18448845.810,98394408.880,116843254.690,0.018448846,0.098394409,0.116843255,4246387687,0.100525275
1241.455765,119210634922,1467420932303,96441954.709,98237917.959,194679872.668,0.096441955,0.098237918,0.194679873,4247436263,0.033506582
1241.706120,119213528859,1467423994181,92474459.793,97840939.178,190315398.971,0.092474460,0.097840939,0.190315399,4249533415,0.067013552
1241.956453,119215631651,1467427064287,67199869.259,98112757.615,165312626.874,0.067199869,0.098112758,0.165312627,4251238809,0.054500043
1242.206780,119215698193,1467430133320,2126560.689,98080684.864,100207245.554,0.002126561,0.098080685,0.100207246,4251238809,0.000000000
1242.457105,119215770651,1467433213515,2315647.464,98438346.929,100753994.393,0.002315647,0.098438347,0.100753994,4251238809,0.000000000
1242.707431,119215874984,1467436292972,3334305.598,98414219.035,101748524.633,0.003334306,0.098414219,0.101748525,4251238809,0.000000000
1242.957776,119215946018,1467439371011,2269954.482,98361466.679,100631421.161,0.002269954,0.098361467,0.100631421,4251272341,0.001071545
1243.208106,119218725018,1467442453245,88810997.908,98501719.081,187312716.990,0.088810998,0.098501719,0.187312717,4254418069,0.100530854
1243.458445,119221668971,1467445512601,94078658.153,97766542.908,191845201.061,0.094078658,0.097766543,0.191845201,4257563797,0.100526696
1243.708762,119223632025,1467448572261,62738279.005,97785289.015,160523568.020,0.062738279,0.097785289,0.160523568,4258468085,0.028900618
1243.959125,119223704519,1467451643249,2316441.987,98129025.102,100445467.089,0.002316442,0.098129025,0.100445467,4258468085,0.000000000
1244.209457,119224047542,1467454721822,10962191.539,98383801.943,109345993.483,0.010962192,0.098383802,0.109345993,4258468085,0.000000000
1244.459785,119224120707,1467457801037,2338208.427,98405610.061,100743818.488,0.002338208,0.098405610,0.100743818,4258729782,0.008363318
1244.710116,119224459372,1467460879930,10822962.347,98394410.429,109217372.776,0.010822962,0.098394410,0.109217373,4258729782,0.000000000
1244.960494,119224532950,1467463958568,2350943.189,98367759.895,100718703.084,0.002350943,0.098367760,0.100718703,4258987905,0.008247472
1245.210841,119224605782,1467467038897,2327392.090,98433838.831,100761230.922,0.002327392,0.098433839,0.100761231,4258987905,0.000000000
1245.461213,119224676222,1467470120343,2250729.285,98459692.690,100710421.975,0.002250729,0.098459693,0.100710422,4258989458,0.000049622
1245.711546,119225050927,1467473198684,11974645.792,98376170.860,110350816.652,0.011974646,0.098376171,0.110350817,4259282431,0.009362693
1245.961872,119225121888,1467476273549,2267794.533,98267527.746,100535322.279,0.002267795,0.098267528,0.100535322,4259282431,0.000000000
1246.212200,119225217478,1467479355942,3054863.075,98507046.321,101561909.396,0.003054863,0.098507046,0.101561909,4259282431,0.000000000
1246.462517,119225286311,1467482431477,2199865.374,98292431.725,100492297.099,0.002199865,0.098292432,0.100492297,4259287618,0.000165774
1246.712824,119225420967,1467485514619,4303717.553,98539777.982,102843495.536,0.004303718,0.098539778,0.102843496,4259287618,0.000000000
1246.963151,119225495835,1467488594562,2392643.178,98429297.014,100821940.192,0.002392643,0.098429297,0.100821940,4259350479,0.002008922
1247.213489,119225568030,1467491672982,2307120.358,98376417.373,100683537.731,0.002307120,0.098376417,0.100683538,4259350479,0.000000000
1247.463816,119226004286,1467494751571,13941963.774,98386214.318,112328178.093,0.013941964,0.098386214,0.112328178,4262496207,0.100531857
1247.714146,119228909051,1467497830796,92829997.504,98405361.214,191235358.718,0.092829998,0.098405361,0.191235359,4263544783,0.033510218
1247.964488,119231118189,1467500901570,70595755.449,98130406.676,168726162.124,0.070595755,0.098130407,0.168726162,4265641935,0.067017103
1248.214826,119233345259,1467503970246,71170045.709,98065086.049,169235131.759,0.071170046,0.098065086,0.169235132,4266690511,0.033509141
1248.465149,119235594575,1467507040784,71885178.268,98130352.297,170015530.565,0.071885178,0.098130352,0.170015531,4268787663,0.067022217
1248.715482,119237846679,1467510107826,71971539.921,98014894.402,169986434.323,0.071971540,0.098014894,0.169986434,4270884815,0.067019666
1248.965816,119238658941,1467513177722,25957738.520,98105731.465,124063469.984,0.025957739,0.098105731,0.124063470,4271468942,0.018667149
1249.216139,119238730677,1467516256441,2292586.622,98391741.826,100684328.448,0.002292587,0.098391742,0.100684328,4271468942,0.000000000
1249.466467,119238805003,1467519331831,2375321.156,98283762.474,100659083.630,0.002375321,0.098283762,0.100659084,4271468942,0.000000000
1249.716791,119238878102,1467522413584,2336139.485,98488417.979,100824557.464,0.002336139,0.098488418,0.100824557,4271468942,0.000000000
1249.967184,119239015750,1467525493200,4397810.539,98392767.788,102790578.327,0.004397811,0.098392768,0.102790578,4271468942,0.000000000
1250.217506,119239087826,1467528571955,2303470.447,98393656.066,100697126.512,0.002303470,0.098393656,0.100697127,4271531803,0.002008969
1250.467917,119239156003,1467531652687,2178078.282,98421395.210,100599473.491,0.002178078,0.098421395,0.100599473,4271822768,0.009295577
1250.718429,119239527295,1467534731031,11857055.771,98305636.777,110162692.548,0.011857056,0.098305637,0.110162693,4271822768,0.000000000
1250.968749,119239597276,1467537810936,2236533.629,98431161.428,100667695.058,0.002236534,0.098431161,0.100667695,4271822768,0.000000000
1251.219101,119239679772,1467540891126,2636154.705,98427285.711,101063440.416,0.002636155,0.098427286,0.101063440,4272871344,0.033507183
1251.469433,119239838090,1467543965704,5059465.510,98256176.480,103315641.989,0.005059466,0.098256176,0.103315642,4272871344,0.000000000
1251.719755,119239968394,1467547045096,4164360.822,98413704.874,102578065.695,0.004164361,0.098413705,0.102578066,4272871344,0.000000000
1251.970083,119240099250,1467550127431,4181908.815,98505562.663,102687471.478,0.004181909,0.098505563,0.102687471,4272871344,0.000000000
1252.220435,119240228782,1467553203843,4139203.749,98306951.837,102446155.587,0.004139204,0.098306952,0.102446156,4272871344,0.000000000
1252.470757,119240357820,1467556284241,4123891.956,98445640.312,102569532.269,0.004123892,0.098445640,0.102569532,4272871344,0.000000000
1252.721091,119240486552,1467559364447,4113928.138,98435090.988,102549019.125,0.004113928,0.098435091,0.102549019,4272871344,0.000000000
1252.971424,119240614694,1467562443613,4095092.024,98402304.692,102497396.716,0.004095092,0.098402305,0.102497397,4272871344,0.000000000
1253.221751,119240742514,1467565522049,4084895.160,98381226.069,102466121.229,0.004084895,0.098381226,0.102466121,4272871344,0.000000000
1253.472080,119240869116,1467568601032,4045946.881,98398142.731,102444089.612,0.004045947,0.098398143,0.102444090,4273919920,0.033510393
1253.722402,119240998966,1467571680971,4149847.013,98431079.386,102580926.399,0.004149847,0.098431079,0.102580926,4273919920,0.000000000
1253.972730,119241129250,1467574759302,4163635.387,98377758.461,102541393.848,0.004163635,0.098377758,0.102541394,4273919920,0.000000000
